# #nodes     | #leaves    | min depth  | max depth  | depth diff | %left      | %right     
    1            1            0            0            0          1.000          1.000        
    2            1            1            1            0          1.000          0.000        
    3            2            1            1            0          0.500          0.500        
    4            2            1            2            1          0.333          0.667        
    5            2            2            2            0          0.500          0.500        
    6            3            2            2            0          0.400          0.600        
    7            3            2            3            1          0.500          0.500        
    8            3            2            3            1          0.429          0.571        
    9            3            2            4            2          0.375          0.625        
   10            3            2            5            3          0.333          0.667        
   11            3            2            5            3          0.400          0.600        
   12            3            3            5            2          0.364          0.636        
   13            4            3            5            2          0.417          0.583        
   14            5            3            5            2          0.462          0.538        
   15            5            3            6            3          0.429          0.571        
   16            5            3            6            3          0.467          0.533        
   17            6            3            6            3          0.438          0.563        
   18            6            3            6            3          0.471          0.529        
   19            7            3            6            3          0.444          0.556        
   20            7            3            6            3          0.474          0.526        
   21            7            3            6            3          0.500          0.500        
   22            8            3            6            3          0.476          0.524        
   23            9            3            6            3          0.500          0.500        
   24            9            3            6            3          0.478          0.522        
   25            9            3            6            3          0.500          0.500        
   26            9            3            7            4          0.520          0.480        
   27            9            3            7            4          0.538          0.462        
   28           10            3            7            4          0.519          0.481        
   29           10            3            7            4          0.500          0.500        
   30           10            3            7            4          0.483          0.517        
   31           11            3            7            4          0.500          0.500        
   32           11            3            7            4          0.484          0.516        
   33           11            3            7            4          0.500          0.500        
   34           11            3            7            4          0.515          0.485        
   35           11            4            7            3          0.500          0.500        
   36           12            4            7            3          0.514          0.486        
   37           12            4            8            4          0.528          0.472        
   38           13            4            8            4          0.514          0.486        
   39           14            3            8            5          0.500          0.500        
   40           15            3            8            5          0.487          0.513        
   41           16            3            8            5          0.475          0.525        
   42           17            3            8            5          0.463          0.537        
   43           17            3            8            5          0.452          0.548        
   44           17            3            8            5          0.442          0.558        
   45           17            3            8            5          0.455          0.545        
   46           17            3            9            6          0.467          0.533        
   47           18            3            9            6          0.478          0.522        
   48           19            3            9            6          0.489          0.511        
   49           19            3            9            6          0.479          0.521        
   50           19            3            9            6          0.469          0.531        
   51           19            3            9            6          0.460          0.540        
   52           19            3            9            6          0.451          0.549        
   53           19            3            9            6          0.462          0.538        
   54           20            3            9            6          0.472          0.528        
   55           20            3            9            6          0.481          0.519        
   56           21            3            9            6          0.473          0.527        
   57           22            3            9            6          0.482          0.518        
   58           22            3            9            6          0.474          0.526        
   59           22            3            9            6          0.466          0.534        
   60           22            3            9            6          0.475          0.525        
   61           22            3            9            6          0.467          0.533        
   62           22            3            9            6          0.475          0.525        
   63           22            3            9            6          0.484          0.516        
   64           22            3            9            6          0.492          0.508        
   65           23            3            9            6          0.484          0.516        
   66           24            3            9            6          0.477          0.523        
   67           24            3           10            7          0.485          0.515        
   68           24            3           10            7          0.478          0.522        
   69           25            3           10            7          0.471          0.529        
   70           25            3           11            8          0.478          0.522        
   71           25            3           11            8          0.471          0.529        
   72           25            3           11            8          0.465          0.535        
   73           25            3           12            9          0.472          0.528        
   74           26            3           12            9          0.479          0.521        
   75           26            3           12            9          0.486          0.514        
   76           27            3           12            9          0.493          0.507        
   77           27            3           12            9          0.487          0.513        
   78           27            3           12            9          0.481          0.519        
   79           27            3           12            9          0.487          0.513        
   80           27            3           12            9          0.494          0.506        
   81           28            3           12            9          0.488          0.512        
   82           28            3           12            9          0.481          0.519        
   83           29            3           12            9          0.488          0.512        
   84           29            3           12            9          0.494          0.506        
   85           29            3           12            9          0.500          0.500        
   86           30            3           12            9          0.506          0.494        
   87           31            3           12            9          0.500          0.500        
   88           31            3           12            9          0.494          0.506        
   89           31            3           12            9          0.500          0.500        
   90           32            3           12            9          0.494          0.506        
   91           32            3           12            9          0.500          0.500        
   92           33            3           12            9          0.505          0.495        
   93           33            3           12            9          0.511          0.489        
   94           33            3           12            9          0.505          0.495        
   95           33            3           12            9          0.500          0.500        
   96           33            3           12            9          0.505          0.495        
   97           34            2           12           10          0.510          0.490        
   98           35            2           12           10          0.515          0.485        
   99           36            2           12           10          0.510          0.490        
  100           36            2           12           10          0.505          0.495        
  101           36            2           12           10          0.510          0.490        
  102           36            2           12           10          0.505          0.495        
  103           37            2           12           10          0.510          0.490        
  104           37            2           12           10          0.505          0.495        
  105           37            2           12           10          0.510          0.490        
  106           38            2           12           10          0.514          0.486        
  107           38            2           12           10          0.519          0.481        
  108           39            2           12           10          0.523          0.477        
  109           39            2           12           10          0.519          0.481        
  110           39            2           12           10          0.523          0.477        
  111           39            2           12           10          0.518          0.482        
  112           40            2           12           10          0.514          0.486        
  113           40            2           12           10          0.509          0.491        
  114           41            2           12           10          0.513          0.487        
  115           42            2           12           10          0.518          0.482        
  116           42            2           12           10          0.513          0.487        
  117           42            2           12           10          0.509          0.491        
  118           42            2           12           10          0.513          0.487        
  119           42            2           12           10          0.517          0.483        
  120           43            2           12           10          0.513          0.487        
  121           44            2           12           10          0.508          0.492        
  122           45            2           12           10          0.504          0.496        
  123           45            2           12           10          0.500          0.500        
  124           46            2           12           10          0.504          0.496        
  125           47            2           12           10          0.508          0.492        
  126           47            2           12           10          0.504          0.496        
  127           47            2           12           10          0.500          0.500        
  128           48            2           12           10          0.504          0.496        
  129           48            2           12           10          0.500          0.500        
  130           48            2           12           10          0.496          0.504        
  131           48            2           12           10          0.492          0.508        
  132           49            2           12           10          0.489          0.511        
  133           49            2           12           10          0.485          0.515        
  134           50            2           12           10          0.481          0.519        
  135           51            2           12           10          0.478          0.522        
  136           51            2           12           10          0.474          0.526        
  137           52            2           12           10          0.471          0.529        
  138           52            2           12           10          0.467          0.533        
  139           52            2           12           10          0.464          0.536        
  140           52            2           12           10          0.460          0.540        
  141           53            2           12           10          0.457          0.543        
  142           53            2           12           10          0.461          0.539        
  143           54            2           12           10          0.458          0.542        
  144           54            2           12           10          0.455          0.545        
  145           54            2           12           10          0.458          0.542        
  146           54            2           12           10          0.462          0.538        
  147           54            2           12           10          0.466          0.534        
  148           54            2           13           11          0.469          0.531        
  149           54            2           13           11          0.466          0.534        
  150           54            2           13           11          0.463          0.537        
  151           54            2           13           11          0.467          0.533        
  152           54            2           13           11          0.470          0.530        
  153           54            2           13           11          0.467          0.533        
  154           55            2           13           11          0.464          0.536        
  155           55            2           13           11          0.461          0.539        
  156           55            2           13           11          0.458          0.542        
  157           55            2           13           11          0.455          0.545        
  158           55            2           13           11          0.452          0.548        
  159           56            2           13           11          0.449          0.551        
  160           56            2           13           11          0.447          0.553        
  161           56            2           13           11          0.444          0.556        
  162           57            2           13           11          0.441          0.559        
  163           57            2           13           11          0.438          0.562        
  164           57            2           13           11          0.436          0.564        
  165           58            2           13           11          0.433          0.567        
  166           58            2           13           11          0.430          0.570        
  167           58            3           13           10          0.434          0.566        
  168           58            3           13           10          0.437          0.563        
  169           58            3           13           10          0.440          0.560        
  170           58            3           13           10          0.438          0.562        
  171           59            3           13           10          0.441          0.559        
  172           59            3           13           10          0.439          0.561        
  173           59            3           13           10          0.442          0.558        
  174           59            3           13           10          0.439          0.561        
  175           59            3           13           10          0.437          0.563        
  176           59            3           13           10          0.434          0.566        
  177           60            3           13           10          0.432          0.568        
  178           61            3           13           10          0.435          0.565        
  179           61            3           13           10          0.433          0.567        
  180           62            3           13           10          0.430          0.570        
  181           62            3           13           10          0.433          0.567        
  182           63            3           13           10          0.431          0.569        
  183           64            3           13           10          0.434          0.566        
  184           64            3           13           10          0.437          0.563        
  185           64            3           13           10          0.435          0.565        
  186           64            3           13           10          0.438          0.562        
  187           65            3           13           10          0.441          0.559        
  188           65            3           13           10          0.439          0.561        
  189           65            3           13           10          0.436          0.564        
  190           65            3           13           10          0.434          0.566        
  191           65            3           13           10          0.432          0.568        
  192           65            3           13           10          0.435          0.565        
  193           65            3           13           10          0.432          0.568        
  194           66            3           13           10          0.430          0.570        
  195           66            3           13           10          0.428          0.572        
  196           66            3           13           10          0.426          0.574        
  197           66            3           13           10          0.423          0.577        
  198           66            3           13           10          0.426          0.574        
  199           66            3           13           10          0.429          0.571        
  200           66            3           13           10          0.427          0.573        
  201           67            3           13           10          0.430          0.570        
  202           67            3           13           10          0.433          0.567        
  203           68            3           13           10          0.436          0.564        
  204           69            3           13           10          0.433          0.567        
  205           70            3           13           10          0.436          0.564        
  206           70            3           13           10          0.434          0.566        
  207           71            3           13           10          0.432          0.568        
  208           72            3           13           10          0.430          0.570        
  209           73            3           13           10          0.428          0.572        
  210           73            3           13           10          0.426          0.574        
  211           73            3           13           10          0.429          0.571        
  212           73            3           13           10          0.427          0.573        
  213           74            3           13           10          0.429          0.571        
  214           74            3           13           10          0.432          0.568        
  215           74            3           13           10          0.435          0.565        
  216           74            3           13           10          0.437          0.563        
  217           74            3           13           10          0.435          0.565        
  218           75            3           13           10          0.433          0.567        
  219           76            3           13           10          0.436          0.564        
  220           76            3           13           10          0.434          0.566        
